season,match_name,home_team,away_team,bowling_team,venue,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs
2023,RCB v LSG,RCB,LSG,RCB,"M.Chinnaswamy Stadium, Bengaluru",David Willey,4,0,32,0,8,6,2,1,1,0
2023,RCB v LSG,RCB,LSG,RCB,"M.Chinnaswamy Stadium, Bengaluru",Wayne Parnell,4,0,41,3,10.25,6,5,1,3,0
2023,RCB v LSG,RCB,LSG,RCB,"M.Chinnaswamy Stadium, Bengaluru",Harshal Patel,4,0,48,2,12,5,4,3,0,0
2023,RCB v LSG,RCB,LSG,RCB,"M.Chinnaswamy Stadium, Bengaluru",Karn Sharma,3,0,48,1,16,5,3,5,1,0
2023,RCB v LSG,RCB,LSG,RCB,"M.Chinnaswamy Stadium, Bengaluru",Shahbaz Ahmed,1,0,15,0,15,1,0,2,0,0
2023,DC v MI,DC,MI,MI,"Arun Jaitley Stadium, Delhi",Jason Behrendorff,3,0,23,3,7.66,8,1,2,0,0
2023,DC v MI,DC,MI,MI,"Arun Jaitley Stadium, Delhi",Arshad Khan,1,0,12,0,12,1,2,0,1,0
2023,DC v MI,DC,MI,MI,"Arun Jaitley Stadium, Delhi",Cameron Green,3,0,30,0,10,4,5,0,1,0
2023,DC v MI,DC,MI,MI,"Arun Jaitley Stadium, Delhi",Hrithik Shokeen,4,0,43,1,10.75,10,4,2,1,1
2023,DC v MI,DC,MI,MI,"Arun Jaitley Stadium, Delhi",Riley Meredith,3.4,0,34,2,9.27,10,5,1,0,1
2023,DC v MI,DC,MI,MI,"Arun Jaitley Stadium, Delhi",Piyush Chawla,4,0,22,3,5.5,9,2,0,0,0
2023,DC v MI,DC,MI,MI,"Arun Jaitley Stadium, Delhi",Tilak Varma,1,0,7,0,7,3,1,0,1,0
2023,DC v MI,DC,MI,DC,"Arun Jaitley Stadium, Delhi",Mukesh Kumar,2,0,30,2,15,6,3,3,0,0
2023,DC v MI,DC,MI,DC,"Arun Jaitley Stadium, Delhi",Mustafizur Rahman,4,0,38,1,9.5,11,5,2,0,0
2023,DC v MI,DC,MI,DC,"Arun Jaitley Stadium, Delhi",Anrich Nortje,4,0,35,0,8.75,8,2,2,0,0
2023,DC v MI,DC,MI,DC,"Arun Jaitley Stadium, Delhi",Lalit Yadav,4,0,23,0,5.75,10,1,1,1,0
2023,DC v MI,DC,MI,DC,"Arun Jaitley Stadium, Delhi",Axar Patel,4,0,20,0,5,12,2,0,1,0
2023,DC v MI,DC,MI,DC,"Arun Jaitley Stadium, Delhi",Kuldeep Yadav,2,0,23,0,11.5,2,1,2,0,0
2023,CSK v RR,CSK,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Akash Singh,4,0,40,2,10,7,2,3,1,0
2023,CSK v RR,CSK,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Tushar Deshpande,4,0,37,2,9.25,7,4,1,1,0
2023,CSK v RR,CSK,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Maheesh Theekshana,4,0,42,0,10.5,4,5,1,0,0
2023,CSK v RR,CSK,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Ravindra Jadeja,4,0,21,2,5.25,11,0,0,3,0
2023,CSK v RR,CSK,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Moeen Ali,2,0,21,1,10.5,3,0,2,0,0
2023,CSK v RR,CSK,RR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Sisanda Magala,2,0,14,0,7,2,0,0,1,0
2023,CSK v RR,CSK,RR,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Sandeep Sharma,3,0,30,1,10,6,1,2,2,0
2023,CSK v RR,CSK,RR,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Kuldeep Sen,2,0,8,0,4,4,0,0,0,0
2023,CSK v RR,CSK,RR,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Jason Holder,3,0,37,0,12.33,4,4,2,1,0
2023,CSK v RR,CSK,RR,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Adam Zampa,4,0,43,1,10.75,5,4,1,1,0
2023,CSK v RR,CSK,RR,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Ravichandran Ashwin,4,0,25,2,6.25,10,1,1,2,0
2023,CSK v RR,CSK,RR,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Yuzvendra Chahal,4,0,27,2,6.75,8,2,0,1,0
2023,PBKS v GT,PBKS,GT,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Mohammed Shami,4,0,44,1,11,9,7,1,1,0
2023,PBKS v GT,PBKS,GT,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Josh Little,4,0,31,1,7.75,11,3,1,3,0
2023,PBKS v GT,PBKS,GT,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Alzarri Joseph,4,0,32,1,8,11,1,2,5,0
2023,PBKS v GT,PBKS,GT,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Rashid Khan,4,0,26,1,6.5,13,3,1,0,0
2023,PBKS v GT,PBKS,GT,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Mohit Sharma,4,0,18,2,4.5,12,2,0,0,0
2023,PBKS v GT,PBKS,GT,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Arshdeep Singh,4,0,33,1,8.25,8,5,0,0,0
2023,PBKS v GT,PBKS,GT,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kagiso Rabada,4,0,36,1,9,11,5,1,0,0
2023,PBKS v GT,PBKS,GT,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Harpreet Brar,4,0,20,1,5,8,1,0,0,0
2023,PBKS v GT,PBKS,GT,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Sam Curran,3.5,0,25,1,6.52,7,2,0,0,0
2023,PBKS v GT,PBKS,GT,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Rahul Chahar,3,0,24,0,8,4,3,0,0,0
2023,PBKS v GT,PBKS,GT,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Matthew Short,1,0,8,0,8,1,1,0,0,0
2023,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Umesh Yadav,3,0,42,0,14,3,3,3,1,0
2023,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Lockie Ferguson,2,0,37,0,18.5,4,5,1,1,1
2023,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Sunil Narine,4,0,28,0,7,7,1,1,2,0
2023,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Andre Russell,2.1,0,22,3,10.15,4,2,1,2,0
2023,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Varun Chakravarthy,4,0,41,1,10.25,4,3,2,1,0
2023,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Suyash Sharma,4,0,44,0,11,8,4,3,0,0
2023,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Shardul Thakur,0.5,0,14,0,16.8,0,3,0,0,0
2023,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Bhuvneshwar Kumar,4,1,29,1,7.25,10,4,0,1,0
2023,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Marco Jansen,4,0,37,2,9.25,12,1,3,4,2
2023,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",T Natarajan,4,0,54,1,13.5,6,6,3,1,0
2023,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Umran Malik,2,0,36,1,18,3,4,3,0,0
2023,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Mayank Markande,4,0,27,2,6.75,10,2,1,0,0
2023,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Washington Sundar,2,0,20,0,10,2,1,1,0,0
2023,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Anrich Nortje,4,0,31,0,7.75,9,3,0,2,1
2023,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Axar Patel,3,0,25,1,8.33,9,0,3,0,0
2023,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Mustafizur Rahman,3,0,41,0,13.66,2,5,2,0,0
2023,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Mitchell Marsh,2,0,18,2,9,5,2,1,0,0
2023,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Lalit Yadav,4,0,29,1,7.25,7,0,2,1,0
2023,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Kuldeep Yadav,4,1,23,2,5.75,10,3,0,0,0
2023,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Mohammed Siraj,4,0,23,2,5.75,14,4,0,0,0
2023,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Wayne Parnell,4,0,28,1,7,10,3,1,0,0
2023,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Vijaykumar Vyshak,4,0,20,3,5,11,2,0,0,0
2023,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Shahbaz Ahmed,1,0,11,0,11,0,1,0,0,0
2023,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Wanindu Hasaranga,3,0,37,1,12.33,4,5,1,0,0
2023,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Harshal Patel,4,0,32,1,8,7,3,0,3,0
2023,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Matthew Short,2,0,10,0,5,7,0,1,0,0
2023,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Arshdeep Singh,3,0,22,1,7.33,7,3,0,1,0
2023,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Kagiso Rabada,4,0,34,2,8.5,11,2,2,2,0
2023,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Sam Curran,4,0,31,3,7.75,9,2,1,2,0
2023,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Harpreet Brar,2,0,10,1,5,6,1,0,0,0
2023,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Sikandar Raza,2,0,19,1,9.5,2,2,0,0,1
2023,LSG v PBKS,LSG,PBKS,PBKS,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Rahul Chahar,3,0,28,0,9.33,5,1,2,1,0
2023,LSG v PBKS,LSG,PBKS,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Yudhvir Singh,3,0,19,2,6.33,11,4,0,0,0
2023,LSG v PBKS,LSG,PBKS,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Avesh Khan,3,0,24,0,8,8,4,0,1,0
2023,LSG v PBKS,LSG,PBKS,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Mark Wood,4,0,35,2,8.75,10,2,2,2,0
2023,LSG v PBKS,LSG,PBKS,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Krishnappa Gowtham,4,0,31,1,7.75,10,1,2,1,0
2023,LSG v PBKS,LSG,PBKS,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Krunal Pandya,3,0,32,1,10.66,6,3,2,0,0
2023,LSG v PBKS,LSG,PBKS,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Ravi Bishnoi,2.3,0,18,2,7.2,7,2,0,1,0
,MI v KKR,KKR,MI,MI,"Wankhede Stadium, Mumbai",Arjun Tendulkar,2,0,17,0,8.5,6,1,1,1,0
,MI v KKR,KKR,MI,MI,"Wankhede Stadium, Mumbai",Cameron Green,2,0,20,1,10,6,1,1,2,0
,MI v KKR,KKR,MI,MI,"Wankhede Stadium, Mumbai",Duan Jansen,4,0,53,1,13.25,6,3,4,4,0
,MI v KKR,KKR,MI,MI,"Wankhede Stadium, Mumbai",Piyush Chawla,4,0,19,1,4.75,10,1,0,0,0
,MI v KKR,KKR,MI,MI,"Wankhede Stadium, Mumbai",Hrithik Shokeen,4,0,34,2,8.5,7,3,1,1,0
,MI v KKR,KKR,MI,MI,"Wankhede Stadium, Mumbai",Riley Meredith,4,0,40,1,10,9,3,3,0,0
,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Umesh Yadav,2,0,19,0,9.5,6,1,2,0,0
,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Shardul Thakur,2,0,25,1,12.5,2,3,1,1,0
,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Sunil Narine,3,0,41,0,13.66,4,3,3,1,0
,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Suyash Sharma,4,0,27,2,6.75,11,3,1,0,0
,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Varun Chakravarthy,4,0,38,1,9.5,10,2,3,1,0
,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Lockie Ferguson,1.4,0,19,1,11.4,4,1,2,0,0
,MI v KKR,KKR,MI,KKR,"Wankhede Stadium, Mumbai",Andre Russell,1,0,17,0,17,1,2,1,0,0
2023,GT v RR,GT,RR,RR,"Narendra Modi Stadium, Motera, Ahmedabad",Trent Boult,4,0,46,1,11.5,6,4,2,2,0
2023,GT v RR,GT,RR,RR,"Narendra Modi Stadium, Motera, Ahmedabad",Sandeep Sharma,4,0,25,2,6.25,10,3,0,1,0
2023,GT v RR,GT,RR,RR,"Narendra Modi Stadium, Motera, Ahmedabad",Adam Zampa,4,0,32,1,8,9,2,2,0,0
2023,GT v RR,GT,RR,RR,"Narendra Modi Stadium, Motera, Ahmedabad",Ravichandran Ashwin,4,0,37,0,9.25,5,4,1,0,0
2023,GT v RR,GT,RR,RR,"Narendra Modi Stadium, Motera, Ahmedabad",Yuzvendra Chahal,4,0,36,1,9,3,0,2,1,0
2023,GT v RR,GT,RR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Mohammed Shami,4,1,25,3,6.25,18,1,3,1,0
2023,GT v RR,GT,RR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Hardik Pandya,4,0,24,1,6,14,3,1,0,0
2023,GT v RR,GT,RR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Alzarri Joseph,3,0,47,0,15.66,2,3,4,0,0
2023,GT v RR,GT,RR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Rashid Khan,4,0,46,2,11.5,7,1,5,0,0
2023,GT v RR,GT,RR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Mohit Sharma,2,0,7,0,3.5,5,0,0,0,0
2023,GT v RR,GT,RR,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Noor Ahmad,2.2,0,29,1,12.42,3,2,2,1,0
2023,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Mohammed Siraj,4,0,30,1,7.5,10,1,2,1,0
2023,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Wayne Parnell,4,0,48,1,12,7,3,4,0,0
2023,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Vijaykumar Vyshak,4,0,62,1,15.5,3,5,5,0,0
2023,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Glenn Maxwell,2.4,0,28,1,10.5,4,0,3,1,0
2023,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Wanindu Hasaranga,2,0,21,1,10.5,1,1,1,0,0
2023,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Harshal Patel,3.2,0,36,1,10.8,8,2,2,2,2
2023,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Akash Singh,3,0,35,1,11.66,9,3,3,0,0
2023,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Tushar Deshpande,4,0,45,3,11.25,9,5,2,3,0
2023,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Maheesh Theekshana,4,0,41,1,10.25,4,1,3,1,0
2023,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Ravindra Jadeja,4,0,37,0,9.25,3,0,3,0,0
2023,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Matheesha Pathirana,4,0,42,2,10.5,9,3,3,2,0
2023,RCB v CSK,RCB,CSK,CSK,"M.Chinnaswamy Stadium, Bengaluru",Moeen Ali,1,0,13,1,13,3,0,2,0,0
2023,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Bhuvneshwar Kumar,4,0,31,1,7.75,8,1,2,0,0
2023,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Marco Jansen,4,0,43,2,10.75,11,3,4,1,0
2023,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Washington Sundar,4,0,33,0,8.25,10,4,1,0,0
2023,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",T Natarajan,4,0,50,1,12.5,3,7,1,0,0
2023,SRH v MI,SRH,MI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Mayank Markande,4,0,35,0,8.75,9,4,1,1,0
2023,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Arjun Tendulkar,2.5,0,18,1,6.35,9,2,0,3,0
2023,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Jason Behrendorff,4,0,37,2,9.25,7,5,0,1,0
2023,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Riley Meredith,4,0,33,2,8.25,10,3,1,3,0
2023,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hrithik Shokeen,1,0,12,0,12,1,0,1,0,0
2023,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Piyush Chawla,4,0,43,2,10.75,5,4,2,0,0
2023,SRH v MI,SRH,MI,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Cameron Green,4,0,29,1,7.25,9,4,0,1,0
2023,RR v LSG,RR,LSG,RR,"Sawai Mansingh Stadium, Jaipur",Trent Boult,4,1,16,1,4,18,1,1,0,0
2023,RR v LSG,RR,LSG,RR,"Sawai Mansingh Stadium, Jaipur",Sandeep Sharma,4,0,32,1,8,8,4,0,0,1
2023,RR v LSG,RR,LSG,RR,"Sawai Mansingh Stadium, Jaipur",Ravichandran Ashwin,4,0,23,2,5.75,9,2,0,1,0
2023,RR v LSG,RR,LSG,RR,"Sawai Mansingh Stadium, Jaipur",Yuzvendra Chahal,4,0,41,0,10.25,5,3,2,0,0
2023,RR v LSG,RR,LSG,RR,"Sawai Mansingh Stadium, Jaipur",Jason Holder,4,0,38,1,9.5,7,3,2,0,0
2023,RR v LSG,RR,LSG,LSG,"Sawai Mansingh Stadium, Jaipur",Naveen-ul-Haq,4,0,19,0,4.75,11,0,1,1,0
2023,RR v LSG,RR,LSG,LSG,"Sawai Mansingh Stadium, Jaipur",Yudhvir Singh,2,0,27,0,13.5,6,2,2,1,0
2023,RR v LSG,RR,LSG,LSG,"Sawai Mansingh Stadium, Jaipur",Avesh Khan,4,0,25,3,6.25,12,4,0,0,0
2023,RR v LSG,RR,LSG,LSG,"Sawai Mansingh Stadium, Jaipur",Marcus Stoinis,4,0,28,2,7,11,3,1,0,0
2023,RR v LSG,RR,LSG,LSG,"Sawai Mansingh Stadium, Jaipur",Ravi Bishnoi,4,0,25,0,6.25,8,2,0,0,1
2023,RR v LSG,RR,LSG,LSG,"Sawai Mansingh Stadium, Jaipur",Amit Mishra,2,0,15,0,7.5,3,2,0,0,0
2023,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Arshdeep Singh,4,0,34,1,8.5,8,5,0,1,0
2023,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Harpreet Brar,3,0,31,2,10.33,7,1,3,0,0
2023,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Nathan Ellis,4,0,41,1,10.25,8,2,3,1,0
2023,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Sam Curran,4,0,27,0,6.75,6,1,0,0,1
2023,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Rahul Chahar,4,0,24,0,6,7,2,0,0,0
2023,PBKS v RCB,PBKS,RCB,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Liam Livingstone,1,0,9,0,9,0,1,0,0,0
2023,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Mohammed Siraj,4,0,21,4,5.25,13,3,0,0,0
2023,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Wayne Parnell,3,0,32,1,10.66,9,1,4,0,0
2023,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Wanindu Hasaranga,4,0,39,2,9.75,7,2,3,0,0
2023,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Vijaykumar Vyshak,3,0,29,0,9.66,6,2,2,1,0
2023,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Glenn Maxwell,1,0,5,0,5,1,0,0,0,0
2023,PBKS v RCB,PBKS,RCB,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Harshal Patel,3.2,0,22,1,6.6,10,1,1,1,1
2023,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Ishant Sharma,4,0,19,2,4.75,13,2,0,1,0
2023,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Mukesh Kumar,4,0,34,1,8.5,15,2,3,4,0
2023,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Anrich Nortje,4,0,20,2,5,16,3,0,2,0
2023,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Axar Patel,3,0,13,2,4.33,12,2,0,0,0
2023,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Mitchell Marsh,2,0,25,0,12.5,2,1,2,2,0
2023,DC v KKR,DC,KKR,DC,"Arun Jaitley Stadium, Delhi",Kuldeep Yadav,3,0,15,2,5,9,0,1,1,0
2023,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Umesh Yadav,1,0,6,0,6,3,1,0,0,0
2023,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Kulwant Khejroliya,1.2,0,20,0,15,2,3,0,0,1
2023,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Andre Russell,1,0,12,0,12,3,2,0,0,1
2023,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Sunil Narine,4,0,36,0,9,7,6,0,1,0
2023,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Varun Chakravarthy,4,1,16,2,4,14,2,0,0,0
2023,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Anukul Roy,4,0,19,2,4.75,13,2,0,2,0
2023,DC v KKR,DC,KKR,KKR,"Arun Jaitley Stadium, Delhi",Nitish Rana,4,0,17,2,4.25,10,1,0,0,0
2023,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Akash Singh,3,0,17,1,5.66,10,1,1,0,0
2023,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Tushar Deshpande,3,0,26,0,8.66,7,4,0,1,0
2023,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Maheesh Theekshana,4,0,27,1,6.75,5,2,0,0,0
2023,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Moeen Ali,2,0,18,0,9,2,1,1,0,0
2023,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Ravindra Jadeja,4,0,22,3,5.5,8,1,0,0,0
2023,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Matheesha Pathirana,4,0,22,1,5.5,9,2,0,1,0
2023,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Bhuvneshwar Kumar,2,0,10,0,5,7,1,0,0,0
2023,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Marco Jansen,3,0,37,0,12.33,5,6,1,0,0
2023,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Aiden Markram,1,0,11,0,11,2,2,0,0,0
2023,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Washington Sundar,2.4,0,16,0,6,4,1,0,0,0
2023,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Mayank Markande,4,0,23,2,5.75,8,2,0,0,0
2023,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Umran Malik,3,0,18,0,6,8,2,0,0,0
2023,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Mayank Dagar,3,0,21,0,7,5,2,0,0,0
2023,LSG v GT,LSG,GT,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Naveen-ul-Haq,4,0,19,1,4.75,12,1,0,0,0
2023,LSG v GT,LSG,GT,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Krunal Pandya,4,0,16,2,4,13,1,0,0,0
2023,LSG v GT,LSG,GT,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Avesh Khan,3,0,21,0,7,6,2,0,0,0
2023,LSG v GT,LSG,GT,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Ravi Bishnoi,4,0,49,0,12.25,4,4,3,0,0
